,AssignmentId,WorkTimeInSeconds,WorkerId,annotatorAge,annotatorGender,annotatorRace,distracted,draining,frequency,importance,logTimeSinceEvent,mainEvent,memType,mostSurprising,openness,recAgnPairId,recImgPairId,similarity,similarityReason,story,stressful,summary,timeSinceEvent
5634,3U0SRXB7CER63Y7BYWK2WZWQ5B6NRZ,1229,KQ9A4ERQ,55.0,man,white,1.0,4.0,4.0,5.0,3.737669618283368,an old woman visiting a museum to comfort her grief,recalled,the photos on the wall were by the old woman's granddaughter.,0.5,3U0SRXB7CER63Y7BYWK2WZWQ5B6NRZ,3U0SRXB7CER63Y7BYWK2WZWQ5B6NRZ,,,"It started as an ordinary morning for me during a recent traveling vacation I took through Canada. I had awoken early, had breakfast at the motel and then drove downtown to visit an art museum I had been planning to see. I arrived early and was one of the first ones to enter. I noticed five other people waiting, two couples, one in their 50s the other couple younger, perhaps in thier 30s. There was also an older woman, she looked like she could be in her 80s. She wore a coat although it wasn't that cold out and walked with a distinctive wooden cane. The two couple went in as soon as the doors were unlocked and I held the door for the older woman to enter. The museum had a special showing of photographs from famous artist in Canada. I took my time walking through and viewing the work. On the third floor I noticed the old woman standing in front of two photographs by a woman photographer (I'll leave her name out) and I smiled at her as I passed behind the old woman and glanced at the photographers name and saw there were two photos of her work. I continued on and then went to the basement cafe for some coffee and a pastry. I was there about 30 minutes. I decided to walk through the museum again. On the third floor I noticed the old woman still standing in the same place. I approached her and after making eye contact, I ask her if she was OK?""Oh yes, quite,"" she said, ""I'm just admiring my granddaughter's photographs.""""Oh, this photograph is your granddaughter?"" I asked.""She was,"" said the old woman, ""but I'm afraid she died three years ago, an accident, she was 37.""I told her how terribly sorry I was and then she told me she's lived in that town, but her granddaughter worked in Montreal,  so she only saw her every few years. But now she had come for eight days in a row and would continue to come into the work was moved to another city as it made her feel closer to her granddaughter than she had ever been. i complimented the work and invited the old woman down to the cafe for coffee. She talked to me for an hour about her life, but mostly of her daughter (who also had died) and her granddaughter.",3.0,An old woman deals with the grief of the loss - death - of her granddaughter by visiting a museum where the granddaughters photographs hang in a art show. The old woman does this to feel close to her and also her daughter who had died.,42.0
6583,3Z9WI9EOZ0AS6Y855EGSQ3DGGBBHKZ,2875,SFER96OP,55.0,man,white,2.0,5.0,4.0,5.0,6.620073206530356,my dog getting sick and dying,recalled,he was gone.,0.25,3Z9WI9EOZ0AS6Y855EGSQ3DGGBBHKZ,3Z9WI9EOZ0AS6Y855EGSQ3DGGBBHKZ,,,"When my kids were in kindergarten and second grade we decided to get a family dog. We named him Cosmo after Cosmo in the fairly odd parents cartoon for the kids.  The adults liked the name Cosco because he was kind of goofy like Cosmo Kramer on Seinfeld. He ended up becoming my wife's dog as she was home with him most of the time. He loved the kids and loved walking to school with them. He was a great watch dog, he watched over the house and watched the kids from the window when they were old enough to ride bikes to school alone. I remember one day our son fell off his bike and Cosmo ran to me in the office and barked like crazy. I had no idea why he was barking. My son walked in all scratched up and told me he fell off his bike. We had many good years with Cosmo. He loved being with his family and going to the dog park. He loved cuddling on my wife's legs. When he was only 8 years old the vet detected a heart murmur. The murmur progressed to heart failure. My wife was very depressed and so was Cosmo. We got a puppy to cheer everyone up and it worked for about 9 months. It gave Cosmo a job to do and got him out of his depression.  Sadly, he had a stroke and could no longer stand up. We had a vet come to our house to put him to sleep. It was one of the saddest days of our lives.",3.0,My dog was diagnosed with congestive heart failure. He hung on for 9 months. We eventually had to put him to sleep.,750.0
620,33JKGHPFYDGF6IUJTOOLA02G0QMMNU,1232,KSI7HVH9,18.0,woman,white,1.0,3.0,2.0,5.0,4.499809670330264,a psychic session with a medium.,recalled,the session turned out to be undeniably real.,0.375,33JKGHPFYDGF6IUJTOOLA02G0QMMNU,33JKGHPFYDGF6IUJTOOLA02G0QMMNU,,,"A couple of months ago, I had a session with a medium to contact a friend of mine who had passed. I've had this session for a while (it was a gift) but it took me almost 3 years post-death to scrape up the courage to actually do it. I was skeptical, absolutely—I do believe in spirits and that our energy has to go somewhere after death, but that's a far leap to actually communicating with a dead person. So, going into it, I was honestly more scared that it was going to work than that it wouldn't. The first few questions he asked me were basic—said that he was seeing a father figure and asked me if a grandfather of mine had died. Being my age, it's fairly reasonable to assume that at least one of my grandfathers are dead (both are) and as I wasn't particularly close to mine, as he was talking about him, I was starting to write the psychic off as a phony. However, then he asked me if there was someone specific I wanted to contact, and of course, there was; I asked him to bring my friend forward by repeating her name multiple times. Immediately, things felt different. He started pulling out details about her death that were 100% accurate, and while I was definitely getting closer to believing him, I still wondered if he had researched my social media in depth or taken the time to do a deep search on people in my life. But as we went on, he started recalling things that there were absolutely no way he could have known. He pulled memories out, he described the streets I walk on on my way to work (where apparently, my friend walks alongside me sometimes). He talked about her parents, about how she feels now that she's in a different place, and asked about our other mutual friends. At this point, I was pretty convinced (and emotional, of course). It wasn't until he pulled out a very specific detail—something that had only taken place in a private setting after my friend had already died—that I absolutely lost it and started sobbing; I knew it was real. I was somewhat in shock; I was essentially communicating with someone that I was sure I would never have the chance to again. The session was only 45 minutes long, and I wish I could have had longer, but it provided me with a sense of closure that I hadn't felt in years. It made me sad, for sure, but it also made me happier, and it felt like I was relieving a burden. It was one of the things that have affected me most in my recent life.",2.0,"After a close friend of mine died, I was gifted a session with a medium. After 3 years, I finally scheduled it, skeptically, thinking that it would be a waste of time. In reality, it was one of the most incredible experiences I've had such that I had no doubt I was communicating with my friend.",90.0
6121,3WS1NTTKEZY6FCAV6VIA4YMUSEW0FK,2637,NQ4ZQTU8,35.0,woman,white,3.0,4.0,4.0,5.0,4.0943445622220995,the death of a close family member.,recalled,my mother beat the odds for two years.,0.5,3WS1NTTKEZY6FCAV6VIA4YMUSEW0FK,3WS1NTTKEZY6FCAV6VIA4YMUSEW0FK,,,"My mother recently passed away after a long battle with lung cancer. It was very hard to say goodbye but at least we had time to spend together the last few years as the cancer was not sudden and was caught early enough to treat and extend her life. My mom fought a hard fight and did not let cancer take her easily. In fact she was fighting to the very end and never let cancer define her life. I was able to be with her throughout this journey and am grateful that she was able to spend her last few years with me and my family. My daughter will always remember her grandma as a fighter and someone who never gave up.  Every time the doctors told us the end was near my mom fought through and bought herself another few months. It got to the point though that the pain was obviously wearing her down both mentally and physically and myself and my wife had to let her know it was ok to let go. That was probably the hardest part of the whole thing, telling my own mother that it was ok to stop fighting so she could be at peace. We knew that if she thought we were not ready to let go that she would keep fighting until she had nothing left. She came home from the hospital for her last few weeks and we will always cherish that time we spent as a family together. Now that she is gone I am still sad and miss her greatly but am glad that she is at peace and free of pain. She taught my daughter what it means to fight and to not give up regardless of the odds. She also taught us how to let go and say goodbye. Her funeral was not a sad affair as we gathered all of her family and friends and had a party to remember who she was as a person and what she truly meant to us all.",2.0,"My mother was diagnosed with lung cancer and beats the odds for a long time. She fought for so long because she knew her family needed her at the moment, and only gave up the fight when she knew we would be fine with her death.",60.0
6205,3X3OR7WPZ0MAXTPUNAYNSQXWBS08LX,1918,NDABEW1Y,35.0,man,white,1.0,2.0,3.0,5.0,4.499809670330264,my ailing grandmother,recalled,my grandmother was able to write a poem in her head,0.25,3X3OR7WPZ0MAXTPUNAYNSQXWBS08LX,3X3OR7WPZ0MAXTPUNAYNSQXWBS08LX,,,"My Grandmother is 94 years old and has always been a very mentally healthy and independent person. Recently, however, her health has been failing and she is in and out of the hospital every few weeks for one thing or another. She is very weak and needs constant attention and help. My uncle and his family are living with her to help take care of her and give her the attention she needs. As a child, I would spend at least one week of every summer break staying at her house to visit and we both always looked forward to it. So, in early June I decided to do that again, thinking it may be my last chance to do spend that much time with my Grandmother and to also help give my uncle and his family a bit of a break from taking care of her. The day before I was to travel, I was given the news that my Grandmother was again in the hospital with pneumonia and that she wasn't ""like herself."" I decided to visit anyway. When I got there, it was late, but I made my way into her room and she was asleep so I sat in a chair that was in the corner and slept until morning. In the morning, I said, ""Hey! Grandma!""But while her eyes were open and she pivoted them towards me, they were distant. She mumbled something when I hugged her which I took to be recognition that she knew who I was and was glad to see me. Over the course of the next few days, she was very weak and completely out of it. But then, suddenly, she started to regain her faculties and started to be able to talk and think more clearly like how I had remembered her. On the last day I was there, she was so strong and cogent that in a totally impromptu moment during a conversation about how she should write a poem about her situation to help cope, she made up an entire poem in her head. She wasn't strong enough to write, so she had me transcribe it and it was amazing. She had returned to how I remembered her in mind and spirit and we were able to really have a nice last day together before I had left. She's had issues since then however and I don't think she's been as good as that day and so I'm pretty protective and thankful for that moment/day I got to share with her.",1.0,"My Grandmother is sick and in the hospital when I spend a week with her and at first she's very sick but by the time I leave she's much better and even writes a poem in her head. She's gotten worse since that day, so I feel thankful I got to see her like how I remember her one last time.",90.0
6575,3Z7VU45IPZ3CRIMD3QGHLVLM9B7Z1L,1099,5QTN7FLJ,35.0,woman,white,1.0,4.0,5.0,5.0,4.499809670330264,"losing my dog, Jesse.",recalled,I woke up and found Jesse having a hard time breathing.,1.0,3Z7VU45IPZ3CRIMD3QGHLVLM9B7Z1L,3Z7VU45IPZ3CRIMD3QGHLVLM9B7Z1L,,,"A few months ago, I had an experience that I will never forget. My beloved dog, Jesse, passed away while I sat with him in his final moments. He was 13 years old and I never expected to lose him at that age. I always thought he would be with me for many years and that we would share many memories together. Unfortunately, our time was cut short and I had to say a very painful goodbye to him. He passed unexpectedly so I didn't have time to emotionally prepare for the loss. The day before, something told me that I needed to take a day and take him out and have a good time. We went out for a ride and went to Burger King, one of his favorite places to eat. He had a cheeseburger with bacon and he ate almost the whole thing. I brought him home that night and took him to bed like usual. When I woke up the next morning, I noticed that he was having a hard time breathing. I covered him up with a blanket. I knew that by the time I could call the vet, he wouldn't still be with me. I cried as I sat with him, petting him softly and keeping him calm by letting him know I was there with him and wouldn't leave him. I could see him leaving me as his breathing started to get slower. As much as i wanted to beg and plead for him to stay with me, I couldn't stand to see him suffer. Once I knew he passed, I sat with him for another few minutes. I couldn't bring myself to move; it was almost as if I was frozen. I couldn't believe I had to say goodbye to my loyal best friend that had been with me for so long. He was, and will always be my Jesse. As I look around my house today, it is almost like I can still feel him and hear him around me. I know he will always be with me in spirit.",4.0,"The event is about the loss of my pet dog, Jesse. I lost him unexpectedly one morning when I woke up. The story is about our adventure the day before and my final moments with him before he passed.",90.0
1307,37UEWGM5HUU3PR0MT9M4ZSJN3EU1R7,1331,GICIK9ND,25.0,woman,white,1.0,1.0,2.0,5.0,4.787491742782046,how my cat helped my marriage,recalled,my husband and I said the same exact phrase in unison,0.5,37UEWGM5HUU3PR0MT9M4ZSJN3EU1R7,37UEWGM5HUU3PR0MT9M4ZSJN3EU1R7,,,"My cat, Archie, likes to play with those hard colored gum balls all the time. I don't know how it started but he's taken to batting them around the hard wood floors of mine and my husband's home. He plays with the gum balls (Archie, not my husband) for a week or two, before I throw them out and replace with a new one. I find it wasteful, but whatever, it's his only vice. Both my husband and I find it funny, like we do with everything our animals do. We often bond over our love for them and our shared love of stand up, food, wildlife rehabilitation, coffee and Elvis. We also bond over similar emotional health hurdles that we've dealt with throughout our lives. My husband and I have a host of separate issues resulting from bad childhood trauma on both ends. We've done a lot of reflection and are pretty careful to navigate our problems with respect and compassion for each other. That's not to say we haven't had our fair share of problems though. We've dealt with insecurity, snide remarks, jealousy, trust issues etc. Recently, we were really going through it when I found out he hid something from me that he found embarrassing. It make me question his honesty and ability to communicate with me. I was so upset and felt like a lot of what we had worked on in our relationship was moot. We were both sitting on our bed, my cheeks tear-stained after a long, long talk about the issue. It was pretty silent when we heard a gumball roll across the floor in the adjacent room. My husband and I said, in perfect unison: ""Get that gum ball, Archie."" It was like we'd rehearsed it...This random, bizarre phrase that nobody else has probably ever said. I let out a choked half laugh/half cry and my husband did too. It's really strange. Therapy and self-help books and talking out everything has helped our marriage a lot. It's given us tools to work through bad habits taught to us by our parents and we've managed to navigate through a lot of the toxic muck that often destroys relationships. But sometimes, I think we need the reminder that our lives are really great even with the hard moments and what we've built with our love and our home and our effort and our animals, is something that I'd never trade in a million years. Thank you, Archie. You deserve all the gumballs. Me and CatDad love you a lot.",1.0,My husband and I were going through some marriage issues when our cat helped us remember what we were working so hard to preserve.,120.0
2845,3GFK2QRXXA37L5IRTQYMPH4L5I2W5R,2112,M3LE97J2,55.0,woman,white,1.0,1.0,4.0,4.0,15.307165334741985,a family gathering after a long time not seeing each other,recalled,the restaurant we went to for dinner was horrible!,0.875,3GFK2QRXXA37L5IRTQYMPH4L5I2W5R,3GFK2QRXXA37L5IRTQYMPH4L5I2W5R,,,"A few weeks ago I traveled to Bellevue, Washington, for a little reunion with my brother, sister and other family members.  We hadn't gotten together in a very long time.  The trip up was very scenic and beautiful.  I drove up with my sister.  When we arrived everyone else was already there.  My sister in law had a beautiful table set with meats, cheeses and wine.  It was surprising to me that we all seemed to pick up where we left off, so to speak.  We hadn't seen each other in a long time and it felt like yesterday.   I was shocked to see how my brother's two sons had grown so much!  They are now mature young, handsome men with great personalities.  What a joy they were to interact with!  We had planned to go on a little trip to do some wine tasting, so we did that.  We had to take two cars.  The city we went to was Woodinville.  It is a quaint little town with tons of wineries to visit.  We were a big group, so we went to wineries that could accommodate all of us.  The tasting was very enjoyable with good wine and lots of conversation.  After that, we investigated online where we should go out to dinner.  We found a well reviewed Italian restaurant and decided to go to it.  The ambiance was nice and we were very pleased.  Unfortunately, the reviews were terribly wrong!  The food was horrible and the service worse.  Oh well, we made the best of it.  My sister and I spent the night and left early in the morning.  It was a memorable time for all of us.",1.0,"This is a story about a small family reunion in Bellevue, Washington.  My sister, brother and other family members attended.  We went wine tasting and out to dinner and had a great time together.",4444444.0
3224,3IHR8NYAM8NZ5DHQ3Z1HSVQBDEXP4S,1231,H82O8NIH,55.0,man,white,1.0,2.0,1.0,5.0,2.6390573296152584,family celebration,recalled,we discovered a possible murder mystery,0.25,3IHR8NYAM8NZ5DHQ3Z1HSVQBDEXP4S,3IHR8NYAM8NZ5DHQ3Z1HSVQBDEXP4S,,,"A couple of weeks ago we had a family gathering to celebrate the 90th birthday on my uncle.  We booked a large ranch house on Airbnb for most of us.  Others either camped or found other places in the area.  This was special because my dad died young and this uncle helped raise me and my four sisters.  We came together from all over the country to meet up and honor him.  For four days we bonded and reminisced.  We caught up on each other's lives.  We met new members of the family.  We rejoiced in our good times and mourned the sad times.  The best thing was the love we all felt as we reconnected. A surprising event occurred when we were working on family history together.  A cousin's wife wanted me to search for her birth father.  He was last seen about 20 years ago.  He had a stroke and his niece got conservatorship from the court.  He was placed in a nursing home.,  For twenty years, nobody has seen or heard from him.  I searched genealogical records and it's as if he dropped off the face of the earth.  Since there are no death records, we suspect that he died many years ago and the niece has been collecting the automatically deposited monthly Social Security benefits.  She has contacted local police to investigate. Other than that the reunion was loving and emotional.",2.0,We got together as an extended family t celebrate the birth of my uncle.  We reconnected as a family and caught up with the milestones in each of our lives.,14.0
2324,3DIP6YHAPDEWRNF26OBJFV7C2TUE87,1822,JXZOKKES,25.0,man,white,1.0,3.0,5.0,5.0,3.4011973816621555,winning custody of my children,recalled,proof of abuse was dismissed by the court,0.625,3DIP6YHAPDEWRNF26OBJFV7C2TUE87,3DIP6YHAPDEWRNF26OBJFV7C2TUE87,,,"About one month ago I received full custody of my children. This was a very emotional moment for me because I fought for my children for three years, and as a father looking to gain custody of his children it was very difficult. My children were being abused by their mother, and no matter how much proof I provided the courts, they still allowed her to have primary custody of the children. I have never used drugs in a my life, yet the children's mother was using regularly (that's why we separated) for three years. In order to get ""just"" three weekends a month with my kids, I was forced into taking drug and alcohol tests, anger management, etc.. During this time their mother would routinely violate the order that allowed me to see the children on the weekends. She would curse at me, threaten me, tell me I was trash, all right in front of the children. There was a small period where I honestly started to believe the things she would say to me, almost as if I had accepted that I was trash, even though I was doing everything right. I guess after a while I just started to break down, I was constantly in debt due to the cost of lawyers, and was just mentally drained. Thankfully I had my family to pick up the the pieces for me, and my children to keep motivating me. In January of 2019, their mothers neighbour called children and youth on her, and abuse was found to be taking place in the home, and in the end custody was removed from her, and given to me. The amount of relief I experienced is not measurable. The day I received the order signed by a judge, I just remember breaking down and crying. I dont think I will ever forget that day. Even though I was able to gain full custody of the children, I still hold sort of an resentment against the legal system. I honestly do believe if I was not a man trying to gain custody of his children, and the roles were reversed, it would have taken less than six months. I mean from the very beginning I had proof of the abuse taking place, and the courts just did not care. My children are safe, and happy today though. I could not ask for more than that.",3.0,Fought for custody for three years. Felt like I was discriminated against because I was a man. Ended up winning full custody of my children last month.,30.0
5513,3TPZPLC3M1YENHYM3LWYIQY5YP93PE,1500,Z0E81UZN,55.0,man,white,1.0,2.0,4.0,5.0,68.26662257360505,Working in the Florida Keys,recalled,I realized I was going to get to spend the summer in the Keys.,0.75,3TPZPLC3M1YENHYM3LWYIQY5YP93PE,3TPZPLC3M1YENHYM3LWYIQY5YP93PE,,,"About 5 months ago I received a call from an employer for a job I had applied for. I was traveling through Florida and the call was for a position in the Florida Keys. I had always dreamed of spending some time in time in the Keys and this was the perfect opportunity. I accepted the job and began work shortly after arriving. I was impressed with the scenery and the wildlife in the area and I was exposed to this due to the fact that I worked outdoors. I was surrounded by a lot people all of the time. I made many new friends and made a lot of memories. I enjoyed time on the water, under the water and attended many social events. I was able to help with the social events by setting up and working booths, and helping people. I spent a lot of one on one time with new friends who were always good about seeing that I was enjoying myself and the environment. I enjoyed many boat rides and went scuba diving and fishing. Everyday brought new experiences. One day at the boat ramp I spotted a pelican standing in front of a truck that was pulling a boat out of the water. The truck driver seemed annoyed by the bird and was going to force it out of the way with his truck.  I walked right up to the bird and realized something was wrong with it. I carefully pick it up and moved it out of harms way. A couple of us then arranged for the wildlife department to pick the bird up and care for it. It was a very up close and personal experience. I would end most of my days in the Keys by watching the sunset. They were like none I had ever witnessed and I think they are one of the things I will miss them the most.",1.0,"My summer working in the Florida Keys. I experienced a lifestyle, people, and environment I will never forget.",4.444444444444444e+29
5199,3S0TNUHWKU4RZH12AT0Z9DPR1FMD81,6380,A4H06HO5,25.0,woman,black,1.0,1.0,5.0,5.0,4.0943445622220995,me finding a full-time salaried job,recalled,I decided to call a hotline to help me,1.0,3S0TNUHWKU4RZH12AT0Z9DPR1FMD81,3S0TNUHWKU4RZH12AT0Z9DPR1FMD81,,,"About two months ago, I did not have a job because I had just graduated. I was used to working part-time jobs, and was not making that much. At the time, I was very depressed and stressed about my financial situation because I was in debt, broke, and had over $200,000 worth of student loans. I was at the end of my road because I was waking up extremely sad every day and I felt like I had nothing to live for. I was discouraged because I had been applying for jobs for months prior to graduating but everyone said i was applying too early and that I needed more experience. The longer I was unemployed the more depressed I had gotten. At this point, I was losing so much weight I was down to about 90 pounds and my appetite was pretty much non-existent. I decided that I needed to do something because I felt myself going to a very dark place that was scary to think about and I felt like I was going to end up doing something irrational that I would regret. I needed help but didn't want to ask anyone for help. I decided that I needed to get up and get my life together. One particular morning I woke up and applied to at least 30 jobs in one day. I was determined to find a job because I knew that would solve at least some of my problems. It would provide me with a stable full-time salary so I would be able to take care of some of my debt and other financial obligations. The next day, I decided that I needed to talk to someone, so I called a help hotline. I was on the phone with a specialist for about an hour and a half and she was able to help me feel better. The specialist boosted my confidence and gave me some tools that I could use next time I was feeling depressed or stressed. About a week later, I got called for an interview that I was really interested in. I ended up getting hired the same day, right after my interview which was really exciting and motivated me to do better.",1.0,I found a job after being stressed and depressed for months. I also found some tools to use in order to cope with my stress and when I am depressed.,60.0
2139,3C6FJU71TRFSVP369SOIIQHHHWRYUM,1225,MO2A3RQO,40.0,man,white,1.0,3.0,4.0,5.0,4.787491742782046,Anniversary trip to the Bahamas.,recalled,My wife lips puffed up.,-0.375,3C6FJU71TRFSVP369SOIIQHHHWRYUM,3C6FJU71TRFSVP369SOIIQHHHWRYUM,,,"My wife and I celebrated our 15th wedding anniversary several months ago, and we decided to take a trip to the Bahamas and stay in an all-inclusive resort for our trip.  The kicker of all of this is we went with (2) of our best friends who were also celebrating their 15th anniversary as well.  We had the best time!  No schedules, no kids, just snorkeling, laying by the pool and beach, drinking beverages with umbrellas in them...just a great time.  We were both a little skeptical on how the trip would be with another couple, but it was great.  There was enough time spent together that made it fun, but we often went our separate ways to allow for time with just my wife and I.  Our room had the best view. We were able to look down on the pools and people watch, and have the view of the coast were the crystal clear blue water lapped against the shoreline.  The balcony wasn't as good as we wanted, but still allowed us to have breakfast out there and have some privacy as well.  One funny thing that happened was my wife had a small reaction to something, and her lips puffed up fairly large!  The swelling went away pretty quickly, but it was funny when it happened. This was a trip we planned on for years.  We debated where to go for months and months, and I am glad we went to the Bahamas.  The people were great, service was nice and the weather was outstanding.  The time that I got to spend with my wife with no worries or cares was life changing for us.  We were able to talk, relax and make our connection deeper and better than it already was.  I can't wait to see what we do for anniversary number 20, and what adventures we will experience then.",2.0,An anniversary trip to the Bahamas with my wife and another couple.  The resort and trip were outstanding and the strengthening of our relationship was the best thing to come out of it.,120.0
2596,3EKVH9QMEZQGD2ZDUCRYZMCOGH32D1,838,2DD1F6M4,18.0,man,hisp,1.0,1.0,1.0,5.0,4.499809670330264,a volcano and a cemetery,recalled,crying for people i knew nothing about,0.875,3EKVH9QMEZQGD2ZDUCRYZMCOGH32D1,3EKVH9QMEZQGD2ZDUCRYZMCOGH32D1,,,"i went to a study abroad program through my university and i stayed a bit longer after the trip was over as a personal choice. As we were walking through the city and meeting with CEOs i realized just how small we all are. We went up to this place called MT etna and i secretly took acid with one other member of our group and i just had a sense of clarity up on the volcano that i dont think i will ever have again any time soon. Everything up there seemed in place looking at how the bees would fly around and the grass would sway even looking out over the city it all felt as if it was in its place. It all somehow came together to form life in a strangely organized way. Afterwards on my own i took the time to visit a cemetery one of which was rough a mile long it was a big circle (the city was catania). There i wept for the child graves and the graves that were forgot by everyone, i wept for my own death and the deaths to come of everyone i knew and loved. At the end of it though i had a much deeper understanding of why it is we must be grateful to even wake up in the morning. There was alot of joyful moments however as we went out to eat and explore. The professor with us had gone before and roughly knew were to go and even knew a bit of Italian. I was the youngest in the group unfortunately. This obviously lead to teasing but i dont think it was ever out of bad intention. While walking around i ran into a lot of stray animals which was great cause it would always be the cats who ran away but the dogs who would run up to you. The ocean also took my breathe away because they have rocks along the edge and ive always seen sand so naturally i jumped off some rocks into the ocean. The timing couldn't have been better because at the time i was there apparently there was a lot of other people from other university visiting Italy at the time too. There were times where i was scared i was going to have my bag stolen from me so i kept a broken bottle in my bag just encase i had to defend myself which looking back it now was kinda dramatic.",1.0,i went to travel overseas with my college. I had a couple real meaningful experiences while there and had some fun as well.,90.0
2252,3D4CH1LGEBFUP6U3HB7LFUNZQG89GI,1025,KTNF0K6J,55.0,woman,white,1.0,2.0,3.0,3.0,4.499809670330264,dinner with a group of friends,recalled,Not everyone showed up,0.375,3D4CH1LGEBFUP6U3HB7LFUNZQG89GI,3D4CH1LGEBFUP6U3HB7LFUNZQG89GI,,,"I was involved in planning a social gathering for some friends.  I did the legwork for the place we were going to.  I contacted each person and gave them the name of the restaurant and how to get there.   I even sent them a link to the restaurants website so that they could look at the menu.   For those out of town, I sent them a link to a hotel site so that they could find lodging.  For some I helped them with directions on how to get to the restaurant.  I answered any and all questions that I could.   The day of the event, I was at the restaurant early to get the seating in a oval so that we could all talk to each other.   I also had name tags for everyone to wear so that we would know who was who.   23 had signed up, but only 15 actually came, which was disappointing.   One couple got lost and she didn't have my phone number with her to call.   Nor did she think of calling the restaurant and asking for me or for directions.   The group that was there had a very nice time chatting and eating.  I think everyone enjoyed themselves and would want to do the same thing next year.  I will certainly do this again next year.",3.0,Dinner with friends at restaurant and what I did to prepare for it.  Also what happened at the dinner and how everyone enjoyed it,90.0
3672,3KXIR214I523D6GK11Q5WIII0BL42C,1481,67YAVYKR,45.0,woman,white,1.0,2.0,4.0,4.0,2.6390573296152584,My youngest child starting kindergarten.,recalled,my son looked and me and comforted me.,0.0,3KXIR214I523D6GK11Q5WIII0BL42C,3KXIR214I523D6GK11Q5WIII0BL42C,,,"This past month has been an emotional roller coaster for me.  The day was August 14th to be exact.  My youngest child was starting kindergarten.  My baby was not a baby anymore.  I had trouble sleeping the night before.  I woke early that morning.  I did everything I could to hold back my emotions as I got him ready for the big day.  The time was finally here.  I drove him to school soaking up the last few minutes.  I had tears well up in my eyes as I walked him up to the school doors.  The most memorable part of that day was when he looked at me and smiled and told me everything would be ok.  He was comforting me.  That made my day and will be a treasured memory I will always have.  It is so hard to let go of your children and let them go out on their own.  I loved having him be by my side day after day, but now I can the pleasure of seeing what he can do on his own.  Letting go is hard but it is has to be done.",2.0,Taking my youngest child for his first day of school.  The emotions of your youngest child starting kindergarten.,14.0
4632,3PJUZCGDJ72FWROLYDVXNH6197J98H,2516,RTXS3YAD,30.0,woman,white,1.0,3.0,5.0,5.0,68.48976612491926,moving to Austin from SF,recalled,when my girlfriend suggested me to move to Austin,0.875,3PJUZCGDJ72FWROLYDVXNH6197J98H,3PJUZCGDJ72FWROLYDVXNH6197J98H,,,I lost my job 5 month ago at the company that I worked for 8 years. It was my first real job after college. My family lives in Europe now so they were too far away to help me. I was getting so depressed and was feeling like I was failing in life. My best friend who lives in another state asked me if I would consider moving to another state because she would be able to help me and support me through this hard time in my life. I was so worried because the only person I knew there was her and I didn't want to make my problems hers. I really didn't have any other options so I agreed to move to Texas. I knew that they had a lot of jobs for engineers so I was hopeful to find a job pretty fast. Within a month I moved to Texas. It was stressful but my girlfriend was so supportive. She even let me stay with her for 2 month while I was looking for a new apartment and was sending my resumes to the companies. She drove me to my interviews because my car was not delivered there yet. It really showed me how good of a friend she is and this experience made us even closer. A friend in need is a friend indeed. This situation taught me how string I am and that there is nothing I cannot do if I set my mind to it.,4.0,I wrote about my move to another state because of my work situation. I expressed my opinion about true friendship and how it is so important to have good friends who can support you when you are down,5.555555555555556e+29
3575,3KAKFY4PGVOM6VBIQQ6E9TXTDYY3IX,604,X988Q839,35.0,woman,white,2.0,2.0,3.0,3.0,3.332204510175204,how hot it was on my husband's birthday,recalled,our shoes both fell apart.,0.375,3KAKFY4PGVOM6VBIQQ6E9TXTDYY3IX,3KAKFY4PGVOM6VBIQQ6E9TXTDYY3IX,,,"My husband turned 40 in July. We went to New York to visit his parents and from there we took a train into the city for a few days to celebrate. The birthday outing was great overall. It was so hot that we could barely walk anywhere, however. We went to Governor's Island and planned to spend the day there. We ended up leaving after an hour because we couldn't stand the heat. That night we went to dinner at Keene's Steakhouse and had an excellent time. We then went to a rooftop bar where you could see the Empire State Building. On the walk back to the hotel, BOTH of our shoes came apart despite having no indication they were wearing out. It was very strange. When we got back to the hotel we fell asleep. We woke up the next day and went back to his parent's house to see our children. His parents had a birthday party planned. We ate ribs and pasta salad. The cake was an ice cream cake and everyone loved it.",2.0,We went on a trip for my husband's birthday. It was hot. We had a great dinner. We loved the rooftop bar. Our shoes both fell apart and that was very strange.,28.0
