,AssignmentId,WorkTimeInSeconds,WorkerId,annotatorAge,annotatorGender,annotatorRace,distracted,draining,frequency,importance,logTimeSinceEvent,mainEvent,memType,mostSurprising,openness,recAgnPairId,recImgPairId,similarity,similarityReason,story,stressful,summary,timeSinceEvent
4741,33FOTY3KEN7ZJPB3BCW9AXK11DXC1G,379,RKBH0CPS,30.0,man,white,1.0,3.0,2.0,5.0,5.010635294096256,My insane landlord,retold,he tried to physically attack me,1.0,3Q5ZZ9ZEVP1WV4M9VNIGB11ZG1F58A,,,,"I had some trouble financially quite a few months back. Therefore had some issues with rent. I was trying to put things together. My landlord was getting a bit pushy, as is within his rights. However, what was not within his rights is the stuff he started to do as the situation continued. He came over one day and started trying to take my things, which he's not legally allowed to do before I was evicted. He completely ignored the eviction process for over a month. Then acted like I had to abide by his complacency by leaving regardless. I informed him that he needed to go through with the official eviction. I was there for a bit longer. He kept getting more and more brash. One day he comes in, starts banging on my door and is threatening to beat the crap out of me. I get out there with him and we argue. He tries to get physical with me, we get face to face, I call the cops. They arrive and he gets sent away.",4.0,The story is about when my landlord lost his mind and tried to attack my physically. I luckily escaped the situation and got another place to live.,150.0
4742,3Q5ZZ9ZEVP1WV4M9VNIGB11ZG1F58A,1282,RKBH0CPS,30.0,man,white,1.0,4.0,5.0,5.0,4.499809670330264,My insane landlord,recalled,he tried to physically attack me,0.5,3Q5ZZ9ZEVP1WV4M9VNIGB11ZG1F58A,3Q5ZZ9ZEVP1WV4M9VNIGB11ZG1F58A,,,"So I had lost my job a few months back. I was trying to find work but I just never could. I had to start living on savings. I lived on saving for about 3 months. Still unable to find more than a few odd jobs, I could no longer pay my rent. Because of this my landlord started an eviction process. Unfortunately this turned into a fiasco that I'll never forget. He went completely insane. My landlord started beating on my door threatening to kick it down and to attack me physically. This was way outside of the normal legal process of eviction. We eventually had an altercation and I had to call the police on him. They arrested him and I continued to live in the residence until he got out of jail about a month later. After he got out he started the formal eviction process. By that time luckily I had found work and just decided to leave ASAP and find another place to live. I'll never forget how shocked I was that he would lose his mind so much that he was going to physically attack me.",5.0,The story is about when my landlord lost his mind and tried to attack my physically. I luckily escaped the situation and got another place to live.,90.0
4753,3EWIJTFFVPTE9YAZBKY4MG1V7NQ0EO,1357,0REHHSWE,35.0,man,white,3.0,3.0,,1.0,5.3471075307174685,the birth of my son,imagined,I found out that I was pregnant,0.5,,3Q5ZZ9ZEVP1WV4M9VNIGB11ZP0X852,1.0,"I have never had knee surgery, I don't have a son, and I cannot get pregnant, so the story is pure imagination","Over a year ago I started having pains in my knee. Not like oh my knee is sore pain, but ouch I don't know if I can walk pain. I tried to tough it out for a few days but it was no use, I had to have it looked at. Getting in to see the doctor was the usual trouble, call to book an appointment, nothing open for a while but finally I did. After a brief examination the diagnosis was clear: I had a knee injury and would need surgery. After a few more doctor visits for examinations, meeting the surgeon, discussing the procedure, the day finally came for the surgery. I went in for knee surgery in January. After being admitted and put in a gown and bed, the last meeting with the doctors took place. At the end of it the anesthesiologist asked a series of questions just as final confirmation. ""Are you allergic to any medications?"" No I replied. ""Do you have sleep apnea or any breathing disorders."" No I don't I said, thinking that I had already wrote this all in a questionnaire. ""Is there any possibility that you could be pregnant?"" No I am not pregnant I said. ""This is very important though, is there ANY possibility that you could be pregnant?"" Hmm I thought. I didn't feel pregnant, but then again I had never been before, how would I know? So I said ""yes, it's possible I suppose, what does that mean?"" I'll tell you what it means. It means that your knee surgery gets postponed while they administer a pregnancy test. It means they have to do a second test, and then a third one to confirm. It means I went for a simple surgery and instead found out I was 5 months pregnant. It turns out that they couldn't do the surgery when I was pregnant, the danger to the fetus was too great. My surgery was cancelled. After a closer examination of my knee they decided the problem with my knee could wait a few months for surgery, or may even resolve on its own with physiotherapy. But there was one complication of my knee problem that none of us ever expected: I gave birth to my son in May.",1.0,"I went in for knee surgery in January and instead found out I was 5 months pregnant. My surgery was cancelled, and I gave birth to my son in May.",210.0
4761,3MH9DQ757XYS9YI6FM2CBQAD3U3GUN,2205,NNDUB232,30.0,man,white,1.0,3.0,,2.0,4.0943445622220995,a birthday party,imagined,I almost had an accident,0.875,,3Q8GYXHFEQOY77CMCZYLDNXI6S2C5P,2.0,I've had some birthday parties,"Two months ago, I celebrated my birthday. I had all my friends and family come over. I told everybody how grateful you've all been about helping my life. I am very satisfied about my life. I hugged my mother and she cried a little because of this. I hugged my father and he also cried. I gave my friends some fist bumps. We all celebrated with a giant pizza party. I got a meat lovers with mushrooms. It was delicious and I finished the whole thing by myself. Everybody else just got pepperoni pizza. They all finished their pizzas. There was also beer to enjoy. I drank a few that day. I almost puked. This day will be remembered for eternity.",2.0,One's cannot be satisfied is proven on that day. I was completely overwhelmed and satisfied with the things that are going in my life. I am so grateful to everyone.,60.0
4765,3A4TN5196L4AN0WHD1ZU2K08B7QCHF,2652,NNDUB232,30.0,man,white,1.0,4.0,,3.0,4.787491742782046,A family reunion,imagined,I won in horseshoes.,0.875,,3Q8GYXHFEQOY77CMCZYLDNXI6SXC5K,3.0,I've had one family reunion,"Four months ago, I had a big family reunion. We haven't had one in over 20 years. This was a very exciting event. I saw my Grandma who said I liked great as ever. I saw my Grandpa who said I was getting strong. My Aunt looked lovely and thanked me for the compliment. My Uncle still smoked a lot. We had a nice feast. There were plenty of steaks to go around the whole family. There were some nice mashed potatoes to eat. They had gravy on the side. There was a big cake to share with everybody. It was a chocolate cake. There was also horseshoes to play. I barely beat my Uncle. We vowed to keep in touch.",3.0,I met up with my family for a big reunion for the first time in 20+ years. I got to see my Grandma and Grandpa and Aunt and Uncle who I hadn't seen or talked to in a long time and it was pretty cool. We pledged to keep in touch and try to be better family.,120.0
4766,3RXCAC0YISBUB1BTCJ17FYSOD6EG8N,3004,VQIEWXKO,30.0,man,white,2.0,4.0,4.0,5.0,5.48063892334199,my family reunion,retold,I realized what I had miss,0.5,3Q8GYXHFEQOY77CMCZYLDNXI6SXC5K,,,,It was our first ever family reunion and it was really cool. We weren't able to really do this before besides random holiday meet ups sporadically so it really was a nice change of pace. We got to really spend some time together that wasn't rushed and catch up on at least a decade worth of misc stuff. It was surprising how much fun it was because I always had memories of being bored out of my mind. I guess when you're a kid/teen you would rather be doing other stuff but now that I'm an adult I understood the value of it. I wish I could go back in time and tell myself not to squander these moments as we never know if they will be the last. Some of my family had passed away in the time frame from when we last met up for the holidays and the reunion so I won't ever get to spend time with them again and that sucks. It was really good to see my aunt and uncle again as they are the most similar to myself with our love for technology and in general relaxed personalities. I wish I had connected with them much sooner but when my parents divorced people kind of took sides and it was hard to reach over the divide. I won't make that mistake again I want to keep these relationships going so we did promise to keep in weekly or bi weekly contact. We are all in general bad at communication so hopefully we can keep this up and I will try to take control of it being the youngest. I guess personally I am at fault for the divide when it comes to this family. I should've been the one to really reconnect us years ago but I was just generally absorbed in the grind of life and my immediate friends/family that I didn't try. I will look at my relationships with my distant family and friends more so we stay more connected. It was great to write about this again because I feel like this is a different view from the last time since I have been chatting with my family more since the last time I did this.,2.0,I met up with my family for a big reunion for the first time in 20+ years. I got to see my Grandma and Grandpa and Aunt and Uncle who I hadn't seen or talked to in a long time and it was pretty cool. We pledged to keep in touch and try to be better family.,240.0
4767,3Q8GYXHFEQOY77CMCZYLDNXI6SXC5K,1268,VQIEWXKO,30.0,man,white,2.0,3.0,4.0,5.0,4.787491742782046,my family reunion,recalled,I hashed things out with my Grandma for now,0.625,3Q8GYXHFEQOY77CMCZYLDNXI6SXC5K,3Q8GYXHFEQOY77CMCZYLDNXI6SXC5K,,,We had a family reunion about 4 months ago that was a really great time. I got to see my distant family that I hadn't seen in decades since I was a kid and close ones that I rarely see. It was cool to see my grandpa because It's honestly been at least 25 years and since he is handicap it's hard for him to get around. He also lives on the opposite coast so it is just hard to meet up. He was looking in pretty good health about the same as when he left so that was good to see considering all the time that has passed. My grandma was there too I had my issues in the past with her but it was still nice to see her. She treated my mom poorly so we don't talk much but I put aside my issues just for this small time period to make the gathering go smooth. I got to see my favorite aunt and uncle who both shared similar passions to me with computers and tech stuff and it's been like 20 years since I saw them so that was sweet. Basically they are the same as I remember just older but they are just as into tech stuff as they were back then. I remember I would bring my GameBoy or old PC games over to their house and they would know about them or have them themselves. Just really good memories honesty that I was happy to remember with how stressful life has been. Finally I got to just catch up with some other family members like my cousins and some others who I didn't remember as well cause I was so young back then. This might have been the last time a lot of us get to meet because we all live so far apart and aren't exactly wealthy so we tried to make the most of it. We took a lot of pictures and overall had a great time and we pledged to try and talk over the phone/webcam more often. I hope everyone gets to meet up with their family at some point because in the end it's all that you have and you don't want to waste that.,2.0,I met up with my family for a big reunion for the first time in 20+ years. I got to see my Grandma and Grandpa and Aunt and Uncle who I hadn't seen or talked to in a long time and it was pretty cool. We pledged to keep in touch and try to be better family.,120.0
4799,3QECW5O0KINFTOEXYLTB2XXM0U1T5Q,546,G3NZUJ6M,30.0,man,white,1.0,1.0,2.0,4.0,4.499809670330264,Family vacation,recalled,My daughter building up the courage to go into the ocean,0.5,,3QECW5O0KINFTOEXYLTB2XXM0U1T5Q,,,"Over the summer this year I spent a weekend at the beach with my two kids and wife. We were invited there as our friends has reserved a beach house and a few rooms were going to be empty anyways. It was a lot of fun to be at the beach. It's memorable for a few reasons. The first is that I got to see my oldest child build up the courage to get into the ocean for the first time. She was very pensive at first and was crying. I was able to sit down next to her and tell her that it was safe and there was nothing to be afraid of. Eventually she was able to fight her fears, with the help of her mom and our friend, and get into the water. It made me feel very proud to see her build up the courage to get in the water. Another reason is that my youngest daughter was able to nap on the beach for a few hours. She is normally a crazy kid with boundless energy, so it was very surprising to see her calm down and sleep that way. It gave me a lot of happiness to see how much fun my kids had and how well they got along with the other kids that were present. The reason that this event will be significant for me is that it was one of the first vacations that we have had as a family. It was also mostly positive and mostly stress free. It was something that I hope to do more of in the future.",1.0,Over the summer of 2019 I went to the beach for the weekend. We were invited by friends to stay at their beach house. It was a great time and the first family vacation that we have had.,90.0
4802,34FNN24DCNVBAADR8RGAAEP1SEO5Y9,892,DGQL4DIC,18.0,woman,white,1.0,1.0,2.0,4.0,5.3471075307174685,my house burning down.,retold,I saw that the area next to my bed was on fire.,1.0,3QECW5O0KINFTOEXYLTB2XXM2B35T4,,,,"My house burned down and I lost everything I owned. One night I heard a loud noise and jumped out of bed, running to the living room because I thought the noise had come from out there. Seeing nothing and returning to my room, I saw that the area right next to my bed was on fire because my phone or laptop had overheated and exploded next to my bed. The most memorable part of this event to me was how tall the fire was next to my bed, and the realization that we weren't going to be able to put it out because it had grown too quickly. I woke up my mom, who ran to the side of the bed and began trying to smother the fire out, but it was too big and continued spreading, We went to my brother's room and woke him up, causing his cat to startle and run to the kitchen. At this point the fire had continued spreading through the house, but my brother ran into the kitchen and wouldn't leave until he had his cat, so we had to help him coax her out before we could all leave the house. We then left the house and called my dog, who followed us out. We called the fire department as we began walking to my uncle's house because our car keys had been left inside. We waited at our uncle's house for over half an hour (our house is very difficult to find) until we finally saw the fire truck come into view of our driveway. They went back to our house and put the fire out, but by then it was too late and all of my stuff along with most of my house had been destroyed. We then called my dad, who was working the night shift, to let him know what had happened. He left work and drove to our aunt's house, while we tried to contact our insurance because we had been informed that there was a chance they would put us up in a hotel while we waited on our house to be rebuilt. Unfortunately, this was not the case. Not only would they not pay for us to temporarily stay somewhere, but they also weren't going to pay for the rebuild. We had the cheapest insurance plan, which meant that the most they would do was pay off the rest of our mortgage, which was almost paid off anyways. Having nowhere else to stay and no way to rebuild, we had to move in with my great-grandmother.",1.0,"My house burned down in April. Because it took the fire department so long to get to our house, almost everything was ruined by the time they put it out. Despite that and the fact that everything I owned was destroyed, I am just thankful that my family made it out okay.",210.0
4803,3QECW5O0KINFTOEXYLTB2XXM2B35T4,1054,DGQL4DIC,18.0,woman,white,1.0,3.0,3.0,5.0,5.010635294096256,my house burning down.,recalled,an explosion started a fire next to my bed.,1.0,3QECW5O0KINFTOEXYLTB2XXM2B35T4,3QECW5O0KINFTOEXYLTB2XXM2B35T4,,,"My house burned down in April. I was in my bedroom when I heard a loud popping noise at about 4 in the morning. I jumped out of bed and ran into the living room to see what the noise was, and, seeing nothing, returned to my bedroom to discover that the noise had been something exploding next to my bed and my room was on fire. Both my laptop and phone were plugged in next to my bed, and it's unclear which one overheated and caused the fire, but by the time I noticed the fire had started there was no time to put it out. I woke up my family and we grabbed our pets and ran outside. We called the fire department, but our house is located in the middle of the woods in a very rural area, so it took them an hour to find us. We actually walked to the end of the end of the driveway and tried to flag them down as they drove up and down the road looking for our address, but it took them a while to see us. When they finally got back to our house, most of it had burned. My room, my brothers room, the hallway, the kitchen, my mom's room, the living room, and the bathroom were mostly destroyed. The parts of the house that hadn't burned were destroyed by water damage from putting the fire out. Everyone else in my family was able to sift through the rubble the next day to find that, although their walls, floors, and clothes were ruined, a lot of their possessions remained in tact. Because the fire had started in my room, however, every single thing I owned was burned to ash. This was an emotional, frightening, and stressful event; however, it was not as sad or discouraging as most people would think. Two weeks before my house burned down, my friends' house also burned, only her dad got trapped inside and died. Even though I lost all my material things, I could only look at my family and be grateful that everyone made it out alive, even our pets!",4.0,"My house burned down in April. Because it took the fire department so long to get to our house, almost everything was ruined by the time they put it out. Despite that and the fact that everything I owned was destroyed, I am just thankful that my family made it out okay.",150.0
4817,3K4J6M3CXFF8UP489HLLBPYJ67DGAJ,758,L3CCT19Z,25.0,man,hisp,1.0,1.0,4.0,5.0,4.0943445622220995,my experience camping for the first time.,retold,I was able to hike up a mountain.,0.625,3QFUFYSY9Z1NE0SWPW5CG1C71844FO,,,,"A memorable event that occurred in the past few months was when I went camping with my two brothers. I was excited to finally go camping for the first time but also somewhat anxious. The camping site we decided on was at a state park in Texas. The drive there was quite long, but once we found our campsite it was time to start exploring. We walked around the park and admired the scenery. However, some of the most beautiful scenery was while we were hiking down the trails. When the sun went down, we all gathered around a campfire and starting telling stories about the past. At the same time, we were cooking hotdogs and burgers. When it was time to sleep, we went to our respective tents. My tent could have the top removed and I could see all of the stars. There was also the sound of birds and crickets that felt relaxing to listen to. The next day, we climbed the hardest trail at the park. Once making it to the top of the mountain, we saw an American flag waving in the wind. The scenery at the top was one of the most breathtaking things I've seen in my life. It will forever be ingrained in my memories.",1.0,"I went camping at a Texas state park with two siblings. We talked about nostalgic memories around a campfire. On the last day, we hiked up a mountain and viewed the incredible scenery.",60.0
4818,3QFUFYSY9Z1NE0SWPW5CG1C71844FO,947,L3CCT19Z,25.0,man,hisp,1.0,1.0,4.0,4.0,3.4011973816621555,my experience camping for the first time.,recalled,I was able to hike up a mountain.,0.25,3QFUFYSY9Z1NE0SWPW5CG1C71844FO,3QFUFYSY9Z1NE0SWPW5CG1C71844FO,,,"A recent event that occurred and was significant to me was when I went camping last month with two of my siblings. It was the first time I've ever gone camping so I was a bit anxious and excited. The place we were camping was a state park in Texas. When we got there we set up our tents and walked around the park and did some exploring. It was a breath of fresh air to get away from everything and spend some time outside with family. My brothers and I went on a few trails and the scenery was beautiful. At one point, we even saw a few deer running by. Nightfall eventually came and we went back to our campsite. We lit a fire and started cooking some hotdogs while talking about nostalgic memories that happened within our family. When it was time for me to go to bed, I went into my tent and laid down. It was quite hot so it took some time to get relaxed but the sounds of all of the birds and nature helped put me to sleep. The next day is when the most significant event of the trip occurred. We decided to complete the highest and most elevated trail of the park. It was tough and a lot of climbing was involved, but after some struggle and a few hours we finally made it to the top. At the peak of the mountain stood an American flag and a wave of relief went through me when I finally saw it. Looking down you could see all of the rivers and trees, the landscape was incredible. It will definitely be a moment I won't ever forget.",1.0,"I went camping at a Texas state park with two siblings. We talked about nostalgic memories around a campfire. On the last day, we hiked up a mountain and viewed the incredible scenery.",30.0
4831,3QFUFYSY9Z1NE0SWPW5CG1C7B62F43,1079,3NPVOE7Z,25.0,woman,white,1.0,1.0,5.0,5.0,3.4011973816621555,about my engagement.,recalled,When he proposed,1.0,,3QFUFYSY9Z1NE0SWPW5CG1C7B62F43,,,"The most memorable thing that has happened to me in the past month was my boyfriend proposing to me. We had never discussed the idea prior. We were almost 3,000 miles from home, visiting San Francisco, California to see the final Warped Tour and our favorite band together. It was something we had been planning for quite some time, and we were both very excited about it. The morning he proposed he told me he had the whole day planned out and to dress cute because he could take pictures to send home. He took me to the Japanese Tea Garden, which is a place I had wanted to see for quite some time. We spent about an hour walking around the garden and just seeing the sights, and he seemed a little nervous the entire time. Honestly I just thought maybe he was still a little tied from the flight. They had a table ready for us next to the water and he ordered my favorite tea and some small snacks. We talked for a little bit and took some silly pictures by the water. Everyone there already knew it was about to happen, he had called over 2 months ago to make sure everything was ready and that he was going to be able to pull it off. They were ready to take pictures and capture the moment for us. It was beautiful and so well planned out. He really made it a memorable event for me and I'm very happy with the way it turned out. I couldn't have planned it better myself.",1.0,My fiancé proposed to me in a magical place that I had always wanted to visit and planned the whole day around it. It was during a vacation that we had been planning for almost a year.,30.0
4849,32KTQ2V7RE1UHGQPSE5GSZ7W50YM9W,526,ZAH57QQ4,30.0,man,white,2.0,3.0,4.0,5.0,4.787491742782046,My mother's passing.,retold,I found out she had passed,0.375,3QILPRALQ6H0LTSFZNE25I1LGLVN85,,,,The story is about my mother unexpectedly passing away. She was found on her apartment floor. She had a lot of health issues due to the way she lived her life. Smoking and drinking throughout most of it. We never had the type of relationship I wanted but I am learning to be more at peace with it now.  When I first found out I was upset but I was still felt ok. Then I talked to my brother on the phone and next think I know I was talking weird. My blood pressure spiked I was having a panic attack. My fiance rushed home to find me on the floor. She wanted me to go to the hospital but I could not do it. I pleaded with her not to go just let me lay. I did lay down and was able to calm myself. I scheduled a doctors appt to get some medicine to help me cope. I know am finally learning to be at peace with it and putting more time into my relationship with my 4 year old son. My mothers passing is behind me and I can move on. May she rest in peace with my father.,4.0,My mother unexpectedly passed away. It was how it affected me during her passing and how I took it. The entry also states how I overcame my issues with it.,120.0
4850,3QILPRALQ6H0LTSFZNE25I1LGLVN85,1039,ZAH57QQ4,30.0,man,white,1.0,4.0,4.0,4.0,1.9459101490553128,My mother's passing.,recalled,I realized she was really gone.,-0.125,3QILPRALQ6H0LTSFZNE25I1LGLVN85,3QILPRALQ6H0LTSFZNE25I1LGLVN85,,,My mother recently passed away. It was unexpected and affected me a lot more than I thought. I remember going into her place with my sibling to clear out belongings. We were not as close and I regret not being there for her in her untimely death. I started having anxiety attacks shortly after. I couldn't even be around people talking about her without freaking out. I soon after got help and started processing my grief properly. The main thing I can say is there is always help for whatever you are going through; You have to find the strength to be proactive and find it. This event happened 6 months ago. We always butted heads and didn't see eye to eye. I regret some things I said to her in the past and how I pushed her away. I wish she got to see my son more than what she did. No matter how much I regret certain things I try to remember our good moments together. She meant well at heart and I hope she found peace. It is never easy losing a loved one.,3.0,My mother unexpectedly passed away. It was how it affected me during her passing and how I took it. The entry also states how I overcame my issues with it.,7.0
4852,3J2UYBXQQMYAWJHK52F6AS9IPTY066,932,VPDXMQZA,25.0,woman,white,1.0,4.0,2.0,5.0,5.598421958998375,my cat's blocked bladder,retold,I felt his hard bladder,0.75,3QIYRE09Y43IAT8U025NQ8ED0QVN1B,,,,"My cat had a medical emergency and nearly died due to having a blocked bladder.  I was absolutely terrified that he was no going to live.  I had gotten home and discovered him laying on his side in pain in the middle of the night.  I felt his bladder and realized that it was a hard as a rock.  I immediately put him in a carrier and brought him to the emergency medical center for pets.  The vet there had a urinary catheter placed but not without complications.  His urethral passage was no narrow that she was struggling to place the catheter.  Without the urinary catheter, my cat was going to need a surgery I knew I wouldn't be able to afford.  I was so heartbroken and scared that I was going to have to euthanize my cat.  Thankfully, the vet was able to place the urinary catheter and flushed out his bladder.  I felt so relieved that he was going to be able to make it through the night.  It gave me the time needed to be able to contact our regular vet in the morning and to be able to transfer him there.  I spent all night thinking about my cat and hoping that he would be okay.  Once I did transfer him to the regular vet, she recommended that he have surgery to widen his urethral passage.  This would help prevent future blockages that he would like have.  Thankfully, surgery at our regular vet is much cheaper than surgery at the medical emergency center.  Therefore, I was able to provide him the preventive surgery.  After that surgery was done, I felt so much better.  All he had to do was recover from the surgery and I was grateful that he was going to live.  This experience has made me more aware of how both my cats are doing in terms of their health.  I think about this event a few times of month because I know that cats who have been blocked before can get blocked again.  It makes me feel cautious and truly appreciate having my cat with me today.",4.0,My cat had a medical emergency and nearly died.  I felt terrified that he was not going to make it but the urinary catheter and surgery saved his life.,270.0
4853,3QIYRE09Y43IAT8U025NQ8ED0QVN1B,1768,VPDXMQZA,25.0,woman,white,1.0,5.0,4.0,5.0,68.26662257360505,my cat's blocked bladder,recalled,the vet told me Nyx was a male,1.0,3QIYRE09Y43IAT8U025NQ8ED0QVN1B,3QIYRE09Y43IAT8U025NQ8ED0QVN1B,,,"In the last three to six months, my cat ended up having a medical emergency that really frightened me.  I had just gotten home from a trip to New York at around 1:00 in the morning.  My sister had texted me earlier that day saying my our cat, Nyx, had been squatting as if he were straining.  At the time, I thought Nyx was a female cat and assumed it was most likely a urinary tract infections since blockages were rare in females.  I told her I would take Nyx to the vet the next day.  When I got home, Nyx was laying on his side almost lifeless and barely moving.  Out of concern, I felt his bladder and it was very hard.  Realizing that Nyx was actually blocked, I woke my dad and sister up and said that we need to go to MedVet immediately because he probably wasn't going to make it until our regular vet opened.  We rushed him to the closest animal hospital and the vet techs immediately took him to the back room.  I felt terrified that he was going to die.  When the veterinarian informed us that Nyx was actually a male cat, I felt angry that the shelter we got him from misinformed me.  I would have told me sister to take Nyx to the vet when she first texted me if I had known that Nyx was a male cat.  I knew blockages were more likely to occur in males and I wouldn't have risked his life by telling her to wait until I got home.     On top of feeling terrified Nyx is going to die, I was also very anxious about the financial cost.  My dad was very kind and offered to help me pay for it, so that help me a bit more relief.  The veterinarian said that Nyx's urethral passage was so unusually narrow that the vet techs were having trouble placing a urinary catheter in to drain his bladder.  If they couldn't place a urinary catheter, then the prognosis was not going to be good for Nyx.  While we could afford temporary care until we got Nyx to his regular vet when they opened, we could not afford to pay for a surgery at the animal hospital.  The whole situation felt hopeless to me.  I felt very anxious and I was shaking the entire time until I learned that they finally managed to place the urinary catheter.  I was finally able to go home and sleep for a couple of hours.       As soon as Nyx's regular vet opened, I picked up Nyx from the animal hospital and felt so relieved that he looked a little more lively.  His regular vet told us he would likely need surgery to widen his urethra in order to prevent this from happening again.  Nyx ended up staying the rest of the weekend at the regular vet before coming home with me.  Overall, the whole experience was terrifying, upsetting, and made me feel anxious.",5.0,My cat had a medical emergency and nearly died.  I felt terrified that he was not going to make it but the urinary catheter and surgery saved his life.,4.444444444444444e+29
4857,3QIYRE09Y43IAT8U025NQ8EDB9A1NH,1387,4ZU94Y4K,50.0,woman,white,1.0,3.0,4.0,5.0,5.010635294096256,the death of my mother,recalled,I had to take care of paperwork within moments of my mother's death.,0.75,,3QIYRE09Y43IAT8U025NQ8EDB9A1NH,,,"My mother passed away.  I was with her when she died.  She had a long history of poor health - she was a breast cancer survivor, had kidney issues, had a triple by-pass many years ago, has had pneumonia...many, many issues over the years.  And she was a bit of a hyprochondriac as well.  So this time when she went into the hospital, I didn't know how serious it was.  She was in the hospital at least once every other year.  As always, I went to see her, talked to the doctors, etc.  This isn't the first time it looked really bad.  But after a few days,  I could tell this time it was different.  She couldn't feed herself, her memory was sketchy.  I went to visit her everyday and finally the staff and I started talking hospice care.  But before that could happen, I got a call at work that she was close to death.  I rushed to the hospital and she was barely conscious.  I arranged for last rites and sat holding her hand.  A few hours later, she slipped away.  I sat with her a bit longer before letting the nurse know.  I had papers to sign and then I left the hospital.  It was so strange leaving her there.  I just didn't know what to do.  But I had to call family to let them know and figure out the next steps.  I hated that while I was trying to grieve I had so many ""things"" to take care of.",3.0,My mother passed away a few months ago.  I was with her when she died.  I had to take care of a number of details immediately after her death.,150.0
4861,3TR2532VIQGHYPI6RAPCSXOD2GGJ6C,3468,8EQQRZIU,30.0,woman,black,3.0,1.0,3.0,4.0,4.787491742782046,attending a friend's baby shower.,retold,a stranger from the shower ended up having many connections with me.,1.0,3QJOXOW4XKDBCCH60PL2KD87BYAEMB,,,,"Roughly three months ago I attended a baby shower for a friend of one my husband's friends. While I already knew the parents to be, I was still rather anxious about it because the overwhelmingly large majority of the guests would be people who I hadn't met before.  I generally get anxious about events since I don't know many people here. After arriving we sat on the roof top deck with a few others. It felt a bit lonely at first but after a while I began to relax. I was able to just hang out with others instead of feeling like an outsider. While there my husband and another guy sparked up a conversation. They found out that they've both worked for the same company. As the conversation progressed, we realized that the other guy and I were from the same city and he and my older brother attended the same high school at the same time. We all had a lot of fun conversing and enjoying the food. Upon leaving we all talked a bit more. I mentioned my high school to which the guy responded his sister went there. I asked for her name and realized she was someone I had known since middle school. It was so crazy to find out all these connections to someone who started off a total stranger. After the shower a few of us walked to the beach to finish a great day.",1.0,I was very nervous about attending a baby shower where i wouldn't know people very well. I ended up having a good time in the end.,120.0
4862,3QJOXOW4XKDBCCH60PL2KD87BYAEMB,3016,8EQQRZIU,30.0,woman,black,3.0,1.0,2.0,3.0,3.4011973816621555,attending a friend's baby shower.,recalled,I found out another attendee was from my hometown.,1.0,3QJOXOW4XKDBCCH60PL2KD87BYAEMB,3QJOXOW4XKDBCCH60PL2KD87BYAEMB,,,"A few months ago I attended a baby shower for a friend. It was a friend of a friend of my husband's so we aren't super close but we've gotten closer over time. I felt very nervous about going because I often feel like the third wheel in such situations. Everyone has a history while I'm the new girl. When we got there, there was a lot of people. The decorations were nice and the food smelled great. I greeted the parents to be. I saw a few others knew (also friends of friends) and sat with them for most of the time. I ended up having a much better time than I had initially anticipated. We chilled out on the rooftop deck of the building. The weather was great. I felt very relaxed and not on edge like I had been the days before. I found out a guy there was from the same hometown as mine. He and his wife had two kids who were the same age as ours. We exchanged info for future play dates. After the shower, my husband, two friends, and I walked to the pier for more fun. It turned out to be a pretty great day.",2.0,I was very nervous about attending a baby shower where i wouldn't know people very well. I ended up having a good time in the end.,30.0
4865,3QJOXOW4XKDBCCH60PL2KD87CL5MEP,705,ERIBSGOC,35.0,woman,white,5.0,2.0,3.0,5.0,3.737669618283368,my son's graduation.,recalled,we saw how much the kids had grown.,0.5,3QJOXOW4XKDBCCH60PL2KD87CL5MEP,3QJOXOW4XKDBCCH60PL2KD87CL5MEP,,,"Recently I attended my son's middle school graduation. it was moving for me to go because he is our oldest and i am so very proud of him. He had worked so hard in his AP classes and made his entire middle school time look effortless. I sat in the auditorium with my husband and watched him walk across that stage in his green gown. He looked so tall and strong. it was crazy to think that just 15 years ago he was small enough to sit on my lap and now he is closer to his adult life than he is to being a baby. I don't know what he will end up doing but I am sure whatever he does he will be successful at it. I remember watching him at the ceremony and thinking of his first day of kindergarten.  He seemed so little but brave. My husband was sitting next to me and as we held hands I thought about how special our family was and how lucky I was to be a part of this life. There was a slide show at the end of the performance and we were all surprised that the teacher who had made it had gone back through past school years and found pictures of the kids from kindergarten through 8th grade. I was shocking to see how grown up they all looked now. Some of the kids were unrecognizable. Some of the kids look like they hadn't changed a bit, just growing taller. It was wonderful to look at all of the friends groups throughout the years and see that almost all of them were still in tact. I thought about what it will be like for all of them in the future.",4.0,I recently attended my son's middle school graduation ceremony. I reflected on how much he had grown the last 14 years. There was a wonderful slide show at the end where we could see pictures of all the kids from the past 8 years of schooling.,42.0
